Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,City,County,State,Country,ISO_3166_2,TimezoneName,LocalDate,LocalHour,UTC_Date,UTC_Hour,Pressure,MSLP,Stdev,Version
r3dp4m,-35.30457,149.16138,-35.29907,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,12,2019-02-11,01,93079,,158,1.3
r3dp4m,-35.30457,149.16138,-35.29907,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,13,2019-02-11,02,93011,,64,1.3
r3dp4m,-35.30457,149.16138,-35.29907,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,15,2019-02-11,04,92981,99071,170,1.3
r3dp4q,-35.29907,149.16138,-35.29358,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,13,2019-02-11,02,92970,,68,1.3
r3dp4q,-35.29907,149.16138,-35.29358,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,12,2019-02-11,01,93022,99157,38,1.3
r3dp4r,-35.29358,149.16138,-35.28809,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,14,2019-02-11,03,92953,,82,1.3
r3dp4r,-35.29358,149.16138,-35.28809,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,13,2019-02-11,02,92969,,62,1.3
r3dp4r,-35.29358,149.16138,-35.28809,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,15,2019-02-11,04,92591,98781,80,1.3
r3dp4t,-35.30457,149.17236,-35.29907,149.18335,,,,Australia,AU,Australia/Sydney,2019-02-11,12,2019-02-11,01,93000,99152,0,1.3
r3dp4t,-35.30457,149.17236,-35.29907,149.18335,,,,Australia,AU,Australia/Sydney,2019-02-11,13,2019-02-11,02,92764,,78,1.3
r3dp4t,-35.30457,149.17236,-35.29907,149.18335,,,,Australia,AU,Australia/Sydney,2019-02-11,14,2019-02-11,03,92922,99007,134,1.3
r3dp4w,-35.29907,149.17236,-35.29358,149.18335,,,,Australia,AU,Australia/Sydney,2019-02-11,12,2019-02-11,01,93000,99182,0,1.3
r3dp62,-35.28809,149.16138,-35.28259,149.17236,,,,Australia,AU,Australia/Sydney,2019-02-11,13,2019-02-11,02,92969,,53,1.3
r3g11z,-34.94202,150.54565,-34.93652,150.55664,,,,Australia,AU,Australia/Sydney,2019-02-11,14,2019-02-11,03,98000,,0,1.3
r3g11z,-34.94202,150.54565,-34.93652,150.55664,,,,Australia,AU,Australia/Sydney,2019-02-11,16,2019-02-11,05,98000,,0,1.3
r65uv3,-32.90955,151.75415,-32.90405,151.76514,,,,Australia,AU,Australia/Sydney,2019-02-11,14,2019-02-11,03,100000,100044,0,1.3
r65uv4,-32.90405,151.74316,-32.89856,151.75415,,,,Australia,AU,Australia/Sydney,2019-02-11,14,2019-02-11,03,100000,100077,0,1.3
r65v5z,-32.83264,151.68823,-32.82715,151.69922,,,,Australia,AU,Australia/Sydney,2019-02-11,16,2019-02-11,05,99831,,294,1.3
r6ktnf,-31.45386,152.87476,-31.44836,152.88574,,,,Australia,AU,Australia/Sydney,2019-02-11,15,2019-02-11,04,99252,99386,291,1.3
r6ktng,-31.44836,152.87476,-31.44287,152.88574,,,,Australia,AU,Australia/Sydney,2019-02-11,15,2019-02-11,04,99250,99395,289,1.3
r73bcf,-26.57593,148.78784,-26.57043,148.79883,,,,Australia,AU,Australia/Brisbane,2019-02-11,16,2019-02-11,06,96000,99183,0,1.3
r73bcf,-26.57593,148.78784,-26.57043,148.79883,,,,Australia,AU,Australia/Brisbane,2019-02-11,17,2019-02-11,07,96000,99173,0,1.3
r73bct,-26.55945,148.77686,-26.55396,148.78784,,,,Australia,AU,Australia/Brisbane,2019-02-11,17,2019-02-11,07,96000,,500,1.3
r73bcw,-26.55396,148.77686,-26.54846,148.78784,,,,Australia,AU,Australia/Brisbane,2019-02-11,17,2019-02-11,07,96000,,500,1.3
r73bcx,-26.54846,148.77686,-26.54297,148.78784,,,,Australia,AU,Australia/Brisbane,2019-02-11,17,2019-02-11,07,96000,,500,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99153,99234,253,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98999,99080,3,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99182,,277,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99166,,289,1.3
r1ppnq,-38.11157,145.11841,-38.10608,145.12939,,,,,,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98500,98568,0,1.3
r1ppnq,-38.11157,145.11841,-38.10608,145.12939,,,,,,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98568,0,1.3
rhzxt5,-16.94641,145.7666,-16.94092,145.77759,,,,,,Australia/Brisbane,2019-02-12,08,2019-02-11,22,100000,,0,1.3
rhzxt5,-16.94641,145.7666,-16.94092,145.77759,,,,,,Australia/Brisbane,2019-02-12,09,2019-02-11,23,100000,,0,1.3
rhzxt5,-16.94641,145.7666,-16.94092,145.77759,,,,,,Australia/Brisbane,2019-02-12,07,2019-02-11,21,100497,,3,1.3
rhzxth,-16.94092,145.7666,-16.93542,145.77759,,,,,,Australia/Brisbane,2019-02-12,07,2019-02-11,21,100496,,6,1.3
rhzxth,-16.94092,145.7666,-16.93542,145.77759,,,,,,Australia/Brisbane,2019-02-12,09,2019-02-11,23,100063,,125,1.3
rhzxth,-16.94092,145.7666,-16.93542,145.77759,,,,,,Australia/Brisbane,2019-02-12,08,2019-02-11,22,100000,,0,1.3
rhzxtj,-16.93542,145.7666,-16.92993,145.77759,,,,,,Australia/Brisbane,2019-02-12,07,2019-02-11,21,100493,,12,1.3
rhzxtj,-16.93542,145.7666,-16.92993,145.77759,,,,,,Australia/Brisbane,2019-02-12,08,2019-02-11,22,100000,,0,1.3
rhzxtk,-16.94092,145.77759,-16.93542,145.78857,,,,,,Australia/Brisbane,2019-02-12,07,2019-02-11,21,100244,,282,1.3
qd62r2,-32.2998,115.98267,-32.29431,115.99365,,,,Australia,AU,Australia/Perth,2019-02-12,06,2019-02-11,22,101000,101564,0,1.3
qd62r3,-32.29431,115.98267,-32.28882,115.99365,,,,Australia,AU,Australia/Perth,2019-02-12,06,2019-02-11,22,101000,101576,0,1.3
qd63s4,-32.06909,115.83984,-32.0636,115.85083,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,101000,101333,500,1.3
qd63vy,-32.00317,115.91675,-31.99768,115.92773,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,100500,100641,500,1.3
qd63wq,-32.04712,115.93872,-32.04163,115.94971,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,101000,101167,0,1.3
qd63ww,-32.04712,115.94971,-32.04163,115.96069,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,101000,101143,0,1.3
qd66en,-31.87134,115.7959,-31.86584,115.80688,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,100461,100673,130,1.3
qd66mu,-31.92627,115.91675,-31.92078,115.92773,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,100712,100854,385,1.3
qd66mv,-31.92078,115.91675,-31.91528,115.92773,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,100707,100872,389,1.3
qd66q6,-31.93726,115.93872,-31.93176,115.94971,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,101223,101424,323,1.3
qd66q7,-31.93176,115.93872,-31.92627,115.94971,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,101295,101473,355,1.3
qdw2g2,-30.80566,121.43188,-30.80017,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96294,100513,267,1.3
qdw2g3,-30.80017,121.43188,-30.79468,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96288,100530,270,1.3
qdw2g6,-30.79468,121.43188,-30.78918,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96279,100554,275,1.3
qdw2g7,-30.78918,121.43188,-30.78369,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96268,100576,281,1.3
qdw2g8,-30.80566,121.44287,-30.80017,121.45386,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96303,100544,263,1.3
qdw2gb,-30.80566,121.45386,-30.80017,121.46484,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96316,100533,256,1.3
qdw2gk,-30.78369,121.43188,-30.7782,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96535,100836,46,1.3
qdw2gm,-30.7782,121.43188,-30.77271,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,06,2019-02-11,22,96900,101180,200,1.3
qdw2gm,-30.7782,121.43188,-30.77271,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96512,100774,16,1.3
qdw2gm,-30.7782,121.43188,-30.77271,121.44287,,,,Australia,AU,Australia/Perth,2019-02-12,07,2019-02-11,23,97000,101285,0,1.3
qdw2gs,-30.78369,121.44287,-30.7782,121.45386,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96530,,51,1.3
qdw2gt,-30.7782,121.44287,-30.77271,121.45386,,,,Australia,AU,Australia/Perth,2019-02-12,06,2019-02-11,22,97000,,0,1.3
qdw2gt,-30.7782,121.44287,-30.77271,121.45386,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96613,100824,143,1.3
qdw2gv,-30.7782,121.45386,-30.77271,121.46484,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96586,,149,1.3
qdw2u0,-30.80566,121.46484,-30.80017,121.47583,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96243,100350,224,1.3
qdw2u2,-30.80566,121.47583,-30.80017,121.48682,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,96257,100258,214,1.3
qejc4t,-27.92175,120.6958,-27.91626,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,,289,1.3
qejc4u,-27.92725,120.70679,-27.92175,120.71777,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100278,289,1.3
qejc4v,-27.92175,120.70679,-27.91626,120.71777,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100290,289,1.3
qejc4w,-27.91626,120.6958,-27.91077,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,04,2019-02-11,20,95000,,0,1.3
qejc4w,-27.91626,120.6958,-27.91077,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94880,,207,1.3
qejc4y,-27.91626,120.70679,-27.91077,120.71777,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100267,289,1.3
qejc5n,-27.91626,120.71777,-27.91077,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100210,289,1.3
qejc5p,-27.91077,120.71777,-27.90527,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100188,289,1.3
qejc70,-27.90527,120.71777,-27.89978,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100154,289,1.3
qejc71,-27.89978,120.71777,-27.89429,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100142,289,1.3
qejc73,-27.89978,120.72876,-27.89429,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100086,289,1.3
qejc76,-27.89429,120.72876,-27.88879,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100075,289,1.3
qejc77,-27.88879,120.72876,-27.8833,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100075,289,1.3
qejc7k,-27.8833,120.72876,-27.87781,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100075,289,1.3
qejc7m,-27.87781,120.72876,-27.87231,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100109,289,1.3
qejc7p,-27.86682,120.71777,-27.86133,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100176,289,1.3
qejc7q,-27.87231,120.72876,-27.86682,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100131,289,1.3
qejc7r,-27.86682,120.72876,-27.86133,120.73975,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100142,289,1.3
qejcdt,-27.83386,120.6958,-27.82837,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,95000,100634,0,1.3
qejcdu,-27.83936,120.70679,-27.83386,120.71777,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100324,289,1.3
qejcdv,-27.83386,120.70679,-27.82837,120.71777,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,95000,100623,0,1.3
qejcdw,-27.82837,120.6958,-27.82288,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,95000,100714,0,1.3
qejcdx,-27.82288,120.6958,-27.81738,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,95000,100714,0,1.3
qejce0,-27.86133,120.71777,-27.85583,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100188,289,1.3
qejce1,-27.85583,120.71777,-27.85034,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100210,289,1.3
qejce4,-27.85034,120.71777,-27.84485,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100222,289,1.3
qejce5,-27.84485,120.71777,-27.83936,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100267,289,1.3
qejceh,-27.83936,120.71777,-27.83386,120.72876,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,94750,100301,289,1.3
qejcf8,-27.81738,120.6958,-27.81189,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,95000,100793,0,1.3
qejcf8,-27.81738,120.6958,-27.81189,120.70679,,,,Australia,AU,Australia/Perth,2019-02-12,06,2019-02-11,22,94944,100734,98,1.3
qskk4c,-20.38513,118.59741,-20.37964,118.6084,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,100500,,0,1.3
qskk4f,-20.37964,118.59741,-20.37415,118.6084,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,100500,,0,1.3
qskk54,-20.37964,118.6084,-20.37415,118.61938,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,100500,,0,1.3
qskk55,-20.37415,118.6084,-20.36865,118.61938,,,,Australia,AU,Australia/Perth,2019-02-12,05,2019-02-11,21,100500,,0,1.3
r1drz7,-35.18372,138.48267,-35.17822,138.49365,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99500,100035,0,1.3
r1drze,-35.18372,138.49365,-35.17822,138.50464,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99447,100200,49,1.3
r1drze,-35.18372,138.49365,-35.17822,138.50464,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98910,99663,156,1.3
r1drzk,-35.17822,138.48267,-35.17273,138.49365,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99490,99842,15,1.3
r1drzk,-35.17822,138.48267,-35.17273,138.49365,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99274,,246,1.3
r1drzk,-35.17822,138.48267,-35.17273,138.49365,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99492,,14,1.3
r1f2zu,-35.00244,138.50464,-34.99695,138.51563,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98990,,12,1.3
r1f2zu,-35.00244,138.50464,-34.99695,138.51563,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99250,99331,289,1.3
r1f805,-35.13977,138.51563,-35.13428,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98533,,104,1.3
r1f821,-35.10681,138.51563,-35.10132,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98820,,210,1.3
r1f823,-35.10681,138.52661,-35.10132,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99002,,8,1.3
r1f823,-35.10681,138.52661,-35.10132,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98833,,248,1.3
r1f826,-35.10132,138.52661,-35.09583,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,98605,99912,118,1.3
r1f827,-35.09583,138.52661,-35.09033,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98889,100185,98,1.3
r1f82d,-35.10132,138.5376,-35.09583,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98167,,289,1.3
r1f82e,-35.09583,138.5376,-35.09033,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,97899,99297,175,1.3
r1f82s,-35.09033,138.5376,-35.08484,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98154,99508,524,1.3
r1f82t,-35.08484,138.5376,-35.07935,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,97912,99331,375,1.3
r1f82t,-35.08484,138.5376,-35.07935,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98166,99590,512,1.3
r1f82w,-35.07935,138.5376,-35.07385,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98191,99662,532,1.3
r1f82w,-35.07935,138.5376,-35.07385,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,97562,,596,1.3
r1f82y,-35.07935,138.54858,-35.07385,138.55957,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98143,,433,1.3
r1f886,-35.05737,138.52661,-35.05188,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98255,100176,442,1.3
r1f887,-35.05188,138.52661,-35.04639,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98327,100247,390,1.3
r1f88j,-35.04089,138.51563,-35.0354,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98501,99436,265,1.3
r1f88k,-35.04639,138.52661,-35.04089,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98401,100055,336,1.3
r1f88m,-35.04089,138.52661,-35.0354,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98453,99759,299,1.3
r1f88n,-35.0354,138.51563,-35.02991,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98553,99062,224,1.3
r1f8b0,-35.02441,138.51563,-35.01892,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98653,98943,156,1.3
r1f8b0,-35.02441,138.51563,-35.01892,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98959,99248,83,1.3
r1f8b0,-35.02441,138.51563,-35.01892,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99000,,0,1.3
r1f8b1,-35.01892,138.51563,-35.01343,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99000,,0,1.3
r1f8b1,-35.01892,138.51563,-35.01343,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98766,98951,107,1.3
r1f8b1,-35.01892,138.51563,-35.01343,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98962,99147,76,1.3
r1f8b4,-35.01343,138.51563,-35.00793,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99000,99198,0,1.3
r1f8b4,-35.01343,138.51563,-35.00793,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99194,99391,290,1.3
r1f8b4,-35.01343,138.51563,-35.00793,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,98874,99071,61,1.3
r1f8b5,-35.00793,138.51563,-35.00244,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99118,99269,236,1.3
r1f8b5,-35.00793,138.51563,-35.00244,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98999,99149,58,1.3
r1f8b5,-35.00793,138.51563,-35.00244,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98994,99145,15,1.3
r1f8bh,-35.00244,138.51563,-34.99695,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99179,99330,297,1.3
r1f8bh,-35.00244,138.51563,-34.99695,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99011,99162,124,1.3
r1f8bh,-35.00244,138.51563,-34.99695,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99027,99177,141,1.3
r1f8bh,-35.00244,138.51563,-34.99695,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99134,99285,212,1.3
r1f8bj,-34.99695,138.51563,-34.99146,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98941,99092,42,1.3
r1f8bm,-34.99695,138.52661,-34.99146,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99039,99271,249,1.3
r1f8bt,-34.99695,138.5376,-34.99146,138.54858,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98997,99276,198,1.3
r1f8bv,-34.99695,138.54858,-34.99146,138.55957,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98939,99286,180,1.3
r1f8by,-34.99146,138.54858,-34.98596,138.55957,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,98500,,500,1.3
r1f8ck,-35.00244,138.57056,-34.99695,138.58154,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99338,100376,280,1.3
r1f900,-34.98047,138.51563,-34.97498,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99485,99612,26,1.3
r1f91q,-34.94751,138.57056,-34.94202,138.58154,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,98844,99234,154,1.3
r1f93j,-34.90906,138.55957,-34.90356,138.57056,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,20,99000,99290,0,1.3
r1f93n,-34.90356,138.55957,-34.89807,138.57056,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,20,99000,99290,0,1.3
r1f93p,-34.89807,138.55957,-34.89258,138.57056,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,20,99000,99267,0,1.3
r1f9b1,-34.84314,138.51563,-34.83765,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99220,99289,255,1.3
r1f9b4,-34.83765,138.51563,-34.83215,138.52661,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99214,99272,248,1.3
r1f9b6,-34.83765,138.52661,-34.83215,138.5376,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99208,99277,242,1.3
r1f9fr,-34.81018,138.6145,-34.80469,138.62549,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99500,99652,0,1.3
r1f9fs,-34.82666,138.62549,-34.82117,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99031,99539,54,1.3
r1f9fu,-34.82666,138.63647,-34.82117,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99356,100253,172,1.3
r1f9fv,-34.82117,138.63647,-34.81567,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99388,100124,168,1.3
r1f9fw,-34.81567,138.62549,-34.81018,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99415,99739,163,1.3
r1f9fx,-34.81018,138.62549,-34.80469,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99490,99711,19,1.3
r1f9gp,-34.81018,138.64746,-34.80469,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99400,100444,110,1.3
r1fd40,-34.80469,138.60352,-34.79919,138.6145,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99500,99617,0,1.3
r1fd40,-34.80469,138.60352,-34.79919,138.6145,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99167,99283,289,1.3
r1fd41,-34.79919,138.60352,-34.7937,138.6145,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99167,99271,289,1.3
r1fd42,-34.80469,138.6145,-34.79919,138.62549,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99500,99639,0,1.3
r1fd46,-34.7937,138.6145,-34.78821,138.62549,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99471,99623,51,1.3
r1fd46,-34.7937,138.6145,-34.78821,138.62549,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99533,99684,56,1.3
r1fd4e,-34.78821,138.62549,-34.78271,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99500,99730,0,1.3
r1fd4f,-34.7937,138.63647,-34.78821,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99262,99633,221,1.3
r1fd4g,-34.78821,138.63647,-34.78271,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99500,99845,0,1.3
r1fd4g,-34.78821,138.63647,-34.78271,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99424,99771,101,1.3
r1fd4g,-34.78821,138.63647,-34.78271,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99177,99525,298,1.3
r1fd4g,-34.78821,138.63647,-34.78271,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99496,99838,4,1.3
r1fd4k,-34.78271,138.6145,-34.77722,138.62549,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98945,99130,96,1.3
r1fd4s,-34.78271,138.62549,-34.77722,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99516,99746,31,1.3
r1fd4s,-34.78271,138.62549,-34.77722,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99000,99232,0,1.3
